-1,업종명,업소명,주소,전화번호,위도,경도,웹페이지,가격대,메뉴,평점 ,별점1,,별점2,리뷰2,별점3,리뷰3,별점4,리뷰4,별점5,리뷰5
931,일반음식점,바다향, 청주시 서원구 내수동로 136  1층 (사창동),043-272-3288,36.634115,127.4600452,https://store.naver.com/restaurants/detail?id=37758290,8000,대구탕 알탕 꼬막비빔밥 활어회 초밥,,,,,,,,,,,
932,일반음식점,닭발에소주한잔, 청주시 서원구 내수동로 167 (사창동  (1층)),043-272-3331,,,,,,,,,,,,,,,,
933,일반음식점,봉추찜닭(충대중문점), 청주시 서원구 내수동로114번길 7  1층 (사창동),043-272-3539,36.6334945,127.4578991,https://store.naver.com/restaurants/detail?id=17345244,20000,봉추찜닭 뼈없는찜닭,,,,,,,,,,,
934,일반음식점,옛날할머니보리밥집, 청주시 서원구 내수동로 165-1  1층 (사창동),043-272-4726,36.6342997,127.4634375,https://store.naver.com/restaurants/detail?id=37988734,5000,보리밥,,,,,,,,,,,
935,일반음식점,대구반야월막창모충점, 청주시 서원구 모충로 59 (모충동 주공상가106호),043-272-9282,36.6266541,127.4678252,https://store.naver.com/restaurants/detail?id=17350971,12000,소막창 소갈비살 양념생왕갈비,,,,,,,,,,,
936,일반음식점,지코바치킨, 청주시 서원구 성봉로 226-19  1층 (개신동),043-272-9295,36.6250062,127.4487175,https://store.naver.com/restaurants/detail?id=17402281,18000,치킨,,,,,,,,,,,
937,일반음식점,너구리, 청주시 서원구 1순환로672번길 49  2층 (사창동),043-272-9500,,,,,,,,,,,,,,,,
938,일반음식점,자담치킨&호프 Cafe (개신점), 청주시 서원구 성봉로 230-21  1층 (개신동),043-272-9982,,,,,,,,,,,,,,,,
939,일반음식점,꼬부리, 청주시 서원구 1순환로674번길 58  1층 (사창동),043-272-9988,36.6321212,127.455584,https://store.naver.com/restaurants/detail?id=12962375,6000,철판닭갈비 닭갈비삼겹살 매콤닭갈비,,,,,,,,,,,
940,일반음식점,대학통닭, 청주시 서원구 내수동로 136 (사창동 266-3.270-3),043-273-1272,36.6341744,127.4600313,https://store.naver.com/restaurants/detail?id=1190856645,15000,치킨 닭발 골뱅이소면무침,,,,,,,,,,,
941,일반음식점,부산꼼장어, 청주시 서원구 모충로 59 (모충동 주공2단지상가 103호),043-273-1884,,,,,,,,,,,,,,,,
942,일반음식점,한마음정육식당Ⅱ, 청주시 서원구 1순환로674번길 24  1층 (사창동),043-273-1890,36.63294,127.4570968,https://store.naver.com/restaurants/detail?id=779228243,6500,삼겹살 목살 항정살 육회 육회비빔밥 냉면,,,,,,,,,,,
943,일반음식점,이찌방, 청주시 서원구 1순환로672번길 33  1층 (사창동),043-273-2030,,,,,,,,,,,,,,,,
944,일반음식점,북경24시, 청주시 서원구 모충로 111  1층 (모충동),043-273-2101,36.6286504,127.4730353,https://store.naver.com/restaurants/detail?id=33165219,3000,짜장면 짬뽕 우동 탕수육,,,,,,,,,,,
945,일반음식점,개신동해장국, 청주시 서원구 모충로 16  2층 (개신동),043-273-4546,36.6246553,127.463629,https://store.naver.com/restaurants/detail?entry=plt&id=11462756&query=%EA%B0%9C%EC%8B%A0%EB%8F%99%20%ED%95%B4%EC%9E%A5%EA%B5%AD,9000,해장국 내장탕 소머리국밥 소머리수육,,,,,,,,,,,
946,일반음식점,마시33, 청주시 서원구 1순환로648번길 5  1층 (사창동),043-273-4777,36.6354067,127.4570891,https://store.naver.com/restaurants/detail?id=1646251656,4500,수제돈까스 매운돈까스 치즈돈까스 살두툼돈까스 안심돈까스,,,,,,,,,,,
947,일반음식점,짚신 스시&롤, 청주시 서원구 1순환로674번길 14  1층 (사창동),043-273-7076,36.6332409,127.4575639,https://store.naver.com/restaurants/detail?id=1438031726,9000,생새우초밥 생연어초밥 광어초밥 캘리포니아롤 치즈롤 타코와사비롤 옛날우동,,,,,,,,,,,
948,일반음식점,어우러져 좋은곳, 청주시 서원구 창직로 104  1층 (사직동),043-273-7466,,,,,,,,,,,,,,,,
949,일반음식점,주유소, 청주시 서원구 모충로35번길 3  1층 101호 (개신동  태웅빌딩),043-273-7942,,,,,,,,,,,,,,,,
950,일반음식점,경아두마리치킨, 청주시 서원구 예체로67번길 12-1  1층 (사직동),043-273-7999,36.6345671,127.4664056,https://store.naver.com/restaurants/detail?id=34745489,15000,치킨,,,,,,,,,,,
951,일반음식점,옛날칼국수, 청주시 서원구 성봉로 226-9  1층 (개신동),043-273-8181,,,,,,,,,,,,,,,,
952,일반음식점,형섭이네피자, 청주시 서원구 성봉로 234-1  1층 (개신동),043-273-8333,36.6260343,127.447894,https://store.naver.com/restaurants/detail?id=1953811840,16000,피자,,,,,,,,,,,
953,일반음식점,투다리개신3호점, 청주시 서원구 성봉로 213-1  1층 (개신동),043-273-9400,,,,,,,,,,,,,,,,
954,일반음식점,은숙이네 밥집, 청주시 서원구 1순환로673번길 37  1층 (사창동),043-274-0969,,,,,,,,,,,,,,,,
955,일반음식점,옥연만두, 청주시 서원구 창신로32번길 11  1층 (사창동),043-274-1224,,,,,,,,,,,,,,,,
956,일반음식점,나능이버섯백숙, 청주시 서원구 성봉로220번길 94  1층 (개신동),043-274-2255,,,,,,,,,,,,,,,,
957,일반음식점,낭만언니, 청주시 서원구 1순환로674번길 14  2층 (사창동),043-274-2577,,,,,,,,,,,,,,,,
958,일반음식점,춘천본가닭갈비, 청주시 서원구 예체로1번길 34  A동 1층 (개신동),043-274-3008,36.6259564,127.4648592,https://store.naver.com/restaurants/detail?id=32691694,20000,닭갈비,,,,,,,,,,,
959,일반음식점,벤츠타기, 청주시 서원구 내수동로108번길 28  2층 (사창동),043-274-3212,36.6327646,127.4561822,https://store.naver.com/restaurants/detail?id=1430288186,6000,순살치킨 감자튀김 떡갈비 부대찌개 탕수육,,,,,,,,,,,
960,일반음식점,놀땅만땅, 청주시 서원구 모충로 59  주공아파트 상가동 1층 108호 (모충동),043-274-5933,,,,,,,,,,,,,,,,
961,일반음식점,밥오야, 청주시 서원구 충대로14번길 57  1층 (사창동),043-274-6832,36.6341896,127.4542277,https://store.naver.com/restaurants/detail?id=1556290236,5000,백반 된장찌개 뚝배기소불고기 제육덮밥 오징어덮밥,,,,,,,,,,,
962,일반음식점,보글보글촌, 청주시 서원구 신율로 70-1  1층 (개신동),043-274-8292,36.6242454,127.445095,https://store.naver.com/restaurants/detail?entry=plt&id=17403545&query=%EB%B3%B4%EA%B8%80%EB%B3%B4%EA%B8%80%EC%B4%8C,8000,김치찌개 짜글짜글찌개 새뱅이찌개 홍굴부추칼국수 칡냉면,,,,,,,,,,,
963,일반음식점,병천할매순대, 청주시 서원구 모충로 91  1층 101호 (모충동  크리스탈빌딩),043-274-8828,,,,,,,,,,,,,,,,
964,일반음식점,파라다이스, 청주시 서원구 예체로67번길 79  2층 (사창동),043-274-8882,,,,,,,,,,,,,,,,
965,일반음식점,라온, 청주시 서원구 내수동로114번길 18 (사창동  (지하1층)),043-274-9008,,,,,,,,,,,,,,,,
966,일반음식점,대게마트, 청주시 서원구 모충로 64  1층 (모충동),043-274-9592,,,,,,,,,,,,,,,,
967,일반음식점,마초불고기, 청주시 서원구 1순환로672번길 52  1층 (사창동),043-275-0337,36.632632,127.4551488,https://store.naver.com/restaurants/detail?id=37944258,5000,마초불고기 간장불고기 마초닭갈비 간장닭갈비 모짜렐라치즈닭갈비,,,,,,,,,,,
968,일반음식점,대도영지한우, 청주시 서원구 천석로14번길 7  1층 (사창동),043-275-1184,,,,,,,,,,,,,,,,
969,일반음식점,소행, 청주시 서원구 모충로 88-2  1층 (모충동),043-275-2234,,,,,,,,,,,,,,,,
970,일반음식점,민들레보리밥, 청주시 서원구 성봉로220번길 16  1층 (개신동),043-275-5355,,,,,,,,,,,,,,,,
971,일반음식점,골목식당, 청주시 서원구 모충로104번길 62-3  1층 (모충동),043-275-8323,,,,,,,,,,,,,,,,
972,일반음식점,먹벙감자탕병천순대, 청주시 서원구 장구봉로 146  1층 (개신동),043-275-9392,,,,,,,,,,,,,,,,
973,일반음식점,온천골가마솥, 청주시 서원구 1순환로 784  1동 1층 (개신동),043-275-9898,36.6237914,127.461776,https://store.naver.com/restaurants/detail?id=34011901,8000,한우국밥 석쇠불고기,,,,,,,,,,,
974,일반음식점,새마을 식당, 청주시 서원구 1순환로674번길 38 (사창동 (1층)),043-276-0018,36.6325779,127.4566214,https://store.naver.com/restaurants/detail?id=13374736,9000,열탄불고기 7분돼지김치 소금구이 냉김치말이국수 멸치국수,,,,,,,,,,,
975,일반음식점,두맛 찜닭, 청주시 서원구 성봉로 234-1  1층 (개신동),043-276-0075,36.6259783,127.4478323,https://store.naver.com/restaurants/detail?id=1641879049,18900,뼈찜닭 순살찜닭,,,,,,,,,,,
976,일반음식점,초정한우개신점, 청주시 서원구 모충로44번길 5  1층 (개신동),043-276-0088,36.6253752,127.4666968,https://store.naver.com/restaurants/detail?id=17400766,19000,고급특수부위 고급꽃등심 한우차돌박이 한우육회,,,,,,,,,,,
977,일반음식점,브라보식당, 청주시 서원구 예체로129번길 30-1  1층 (사창동),043-276-2453,36.6378324,127.4648445,https://store.naver.com/restaurants/detail?entry=pll&id=1810331651&query=%EB%B8%8C%EB%9D%BC%EB%B3%B4%EC%8B%9D%EB%8B%B9,4000,뚝배기햄치즈라면 뚝배기해장떡볶이 콩나물해장국 소고기순두부,,,,,,,,,,,
978,일반음식점,조마루감자탕사창점, 청주시 서원구 내수동로 123-1  B동 1층 (사창동),043-276-2766,36.6341658,127.4585128,https://store.naver.com/restaurants/detail?id=33020067,25000,감자탕전골 묵은지감자탕 뼈다귀해장국 뼈찜,,,,,,,,,,,
979,일반음식점,식끌버끌, 청주시 서원구 내수동로114번길 59 (사창동),043-276-3933,36.6341658,127.4585128,https://store.naver.com/restaurants/detail?id=32033633,6000,돈가스 치즈돈가스 제육덮밥 낙지덮밥 참치덮밥,,,,,,,,,,,
980,일반음식점,샤브도둑5 000 얼큰샤브샤브, 청주시 서원구 내수동로108번길 51  1층 (사창동),043-276-4749,36.6321455,127.4551836,https://store.naver.com/restaurants/detail?entry=plt&id=1375234581&query=%EC%83%A4%EB%B8%8C%EB%8F%84%EB%91%91,5000,돈샤브 비프샤브,,,,,,,,,,,
981,일반음식점,어울림밥상, 청주시 서원구 예체로1번길 25  2층 (개신동),043-276-6161,,,,,,,,,,,,,,,,
982,일반음식점,비비큐치킨앤비어모충점, 청주시 서원구 모충로 79  2층 (모충동),043-276-6900,,,,,,,,,,,,,,,,
983,일반음식점,(주)수레로충대점, 청주시 서원구 1순환로672번길 22  2층 201호 (사창동),043-276-7766,,,,,,,,,,,,,,,,
984,일반음식점,홍스족발(홍's족발), 청주시 서원구 1순환로672번길 42  2층 (사창동),043-276-7799,,,,,,,,,,,,,,,,
985,일반음식점,개신풍천장어, 청주시 서원구 성봉로192번길 34-20  1층 (개신동),043-276-8222,,,,,,,,,,,,,,,,
986,일반음식점,농협목우촌또래오래, 청주시 서원구 창신로 22  1층 (사창동),043-276-9255,36.6321845,127.4626191,https://store.naver.com/restaurants/detail?id=12911174,16000,치킨,,,,,,,,,,,
987,일반음식점,해담, 청주시 서원구 1순환로1063번길 129  1층 (분평동),043-276-9800,36.6122198,127.4840638,https://store.naver.com/restaurants/detail?id=17393326,12000,삼겹살 목살 가브리살 점심특선 냉면,,,,,,,,,,,
988,일반음식점,새빨간 죠스찜닭, 청주시 서원구 1순환로672번길 54 (사창동  (2층)),043-276-9990,,,,,,,,,,,,,,,,
989,일반음식점,상당해장국, 청주시 서원구 내수동로 134 (사창동 (1층)),043-277-0018,,,,,,,,,,,,,,,,
990,일반음식점,청주장터 순대국, 청주시 서원구 내수동로 130  1층 8호 (사창동  평화아파트),043-277-2016,,,,,,,,,,,,,,,,
991,일반음식점,쪼끼쪼끼개신1호점, 청주시 서원구 예체로19번길 4  2층 201호 (개신동  B동),043-277-2020,,,,,,,,,,,,,,,,
992,일반음식점,종착역, 청주시 서원구 모충로 92-1 (모충동 (1층)),043-277-6267,,,,,,,,,,,,,,,,
993,일반음식점,종가대박집, 청주시 서원구 1순환로674번길 16  1층 (사창동),043-277-6285,36.633189,127.4574269,https://store.naver.com/restaurants/detail?id=38231200,13000,무한리필 삼겹살 목살 항정살,,,,,,,,,,,
994,일반음식점,타지마할, 청주시 서원구 내수동로114번길 8 (사창동 (2층)),043-277-7391,36.6334355,127.4577142,https://store.naver.com/restaurants/detail?id=1975758055,8000,닭고기카레 소고기카레 야채카레 새우카레,,,,,,,,,,,
995,일반음식점,캠퍼스전골마당, 청주시 서원구 내수동로102번길 52-1  대승중문타운 1층 101호일부 102호 (사창동),043-277-8000,,,,,,,,,,,,,,,,
996,일반음식점,파브리카, 청주시 서원구 1순환로 682 (사창동  외1필지씨네타운SHOP#201~#204호 #205호일부 #206호일부2층),043-277-8068,,,,,,,,,,,,,,,,
997,일반음식점,윤치리네, 청주시 서원구 1순환로674번길 52  2층 (사창동),043-277-8855,36.6321911,127.4559123,https://store.naver.com/restaurants/detail?id=36369316,5500,김치찌개,,,,,,,,,,,
998,일반음식점,효자문, 청주시 서원구 모충로 135  1층 (모충동),043-277-8884,,,,,,,,,,,,,,,,
999,일반음식점,해운대횟집, 청주시 서원구 예체로1번길 38  금강빌딩   B동 1층 (개신동),043-277-9293,,,,,,,,,,,,,,,,
1000,일반음식점,잭아저씨보쌈&족발, 청주시 서원구 모충로 67 (모충동 외 1필지(1층)),043-277-9988,,,,,,,,,,,,,,,,
1001,일반음식점,서해쭈꾸미, 청주시 서원구 모충로 48-1  가1동 1층 (개신동),043-278-0122,,,,,,,,,,,,,,,,
1002,일반음식점,사창수산, 청주시 서원구 창신로 20  1층 (사창동),043-278-2500,,,,,,,,,,,,,,,,
1003,일반음식점,호식이두마리치킨 사창점, 청주시 서원구 창직로 22 (사창동),043-278-4455,,,,,,,,,,,,,,,,
1004,일반음식점,술술회포차, 청주시 서원구 봉명로 232  1층 (사창동  240-23),043-278-5959,,,,,,,,,,,,,,,,
1005,일반음식점,명랑시대 충북대점, 청주시 서원구 1순환로672번길 64  1층 (사창동),043-278-8585,,,,,,,,,,,,,,,,
1006,일반음식점,김대감왕족발&보쌈, 청주시 서원구 모충로25번길 12  1층 (개신동),043-284-4245,,,,,,,,,,,,,,,,
1007,일반음식점,죽이야기 개신사창점, 청주시 서원구 1순환로 767  1층 (개신동),043-285-2822,,,,,,,,,,,,,,,,
1008,일반음식점,꾸니굿(cunny good), 청주시 서원구 1순환로674번길 48  1층 (사창동),043-291-2192,,,,,,,,,,,,,,,,
1009,일반음식점,에스(S)라이브, 청주시 서원구 모충로35번길 3 (개신동  외 5필지 501호(5층)),043-292-3008,,,,,,,,,,,,,,,,
1010,일반음식점,(주)에스하우스, 청주시 서원구 내수동로108번길 35  지하1층 (사창동),043-293-7369,,,,,,,,,,,,,,,,
1011,일반음식점,몬스터피자, 청주시 서원구 1순환로672번길 35  1층 (사창동),043-298-9897,,,,,,,,,,,,,,,,
1012,일반음식점,이제곧망할집, 청주시 서원구 1순환로674번길 62 (사창동  (지하 1층)),043-466-0004,,,,,,,,,,,,,,,,
1013,일반음식점,육앤샤, 청주시 서원구 1순환로674번길 26  1층 (사창동),043-900-0344,,,,,,,,,,,,,,,,
1014,일반음식점,청주해물포차, 청주시 서원구 모충로 79  1층 (모충동),043-900-0804,,,,,,,,,,,,,,,,
1015,일반음식점,굿럭(Good Luck), 청주시 서원구 내수동로108번길 27  2층 (사창동),043-902-1473,,,,,,,,,,,,,,,,
1016,일반음식점,꼬막전문점 태, 청주시 서원구 내수동로108번길 18  1층 (사창동),043-902-5055,,,,,,,,,,,,,,,,
1017,일반음식점,시그널피자, 청주시 서원구 신율로68번길 23  1층 (개신동),043-902-9993,,,,,,,,,,,,,,,,
1018,일반음식점,청춘튀겨 충북대점, 청주시 서원구 1순환로672번길 34  4층 (사창동),043-903-1005,,,,,,,,,,,,,,,,
1019,일반음식점,좋은친구들, 청주시 서원구 모충로 98-2 (모충동),043-903-4399,,,,,,,,,,,,,,,,
1020,일반음식점,놀부네김치찜, 청주시 서원구 내수동로 170-1  1층 (사창동),070-4036-2976,,,,,,,,,,,,,,,,
1021,일반음식점,포차의정석, 청주시 서원구 1순환로704번길 73  2층 (사창동),070-4095-7106,,,,,,,,,,,,,,,,
1022,일반음식점,몬쉐프가떡닭, 청주시 서원구 1순환로674번길 66  1층 (사창동),043-905-7788,,,,,,,,,,,,,,,,
1023,일반음식점,이우당, 청주시 서원구 1순환로674번길 56 (사창동 (1층)),070-4157-9876,,,,,,,,,,,,,,,,
1024,일반음식점,미스터리쿡(Mr.Lee Cook), 청주시 서원구 1순환로674번길 56  2층 (사창동),070-4157-9876,,,,,,,,,,,,,,,,
1025,일반음식점,파라다이스, 청주시 서원구 1순환로672번길 41  지하1층 (사창동),070-4200-7790,,,,,,,,,,,,,,,,
1026,일반음식점,좋은원두 일레븐 충북대점, 청주시 서원구 1순환로674번길 52  1층 (사창동),070-4226-9091,,,,,,,,,,,,,,,,
1027,일반음식점,어번브라운, 청주시 서원구 예체로 92-1  1층 2층 3층 4층 (사창동  어번브라운2),070-4256-3402,,,,,,,,,,,,,,,,
1028,일반음식점,양지순대, 청주시 서원구 내수동로 159 (사창동 (1층)),070-4330-5579,,,,,,,,,,,,,,,,
1029,일반음식점,썸(SSUM), 청주시 서원구 내수동로108번길 33 (사창동 (2층)),070-8632-9178,,,,,,,,,,,,,,,,
